-9.6366,-0.14364,1
-13.075,-3.7296,1
-7.3965,-4.8729,1
-13.554,-3.7532,1
-13.952,-4.414,1
-14.378,0.3148,1
-13.975,2.1345,1
-9.7235,-4.9719,1
-13.825,1.5807,1
-7.0356,-4.7834,1
-9.0471,-0.56705,1
-11.823,-0.35326,1
-12.698,2.8897,1
-14.708,-0.040146,1
-11.716,3.4208,1
-13.703,-4.5043,1
-12.618,-2.6102,1
-8.8066,-0.038119,1
-13.892,-4.6659,1
-7.7872,-4.7248,1
-13.019,-0.14908,1
-13.262,-4.4088,1
-13.074,-3.617,1
-12.412,2.8325,1
-11.579,-2.011,1
-13.074,-3.323,1
-14.499,-0.29944,1
-11.124,3.7988,1
-12.862,-3.6589,1
-14.291,1.9738,1
-11.302,-1.9154,1
-14.288,1.4811,1
-13.66,-3.7927,1
-13.253,-0.24004,1
-8.339,-4.8274,1
-13.435,-3.7592,1
-14.611,-0.26748,1
-14.322,0.90515,1
-13.115,-3.8395,1
-9.9398,-0.9837,1
-13.038,-3.0504,1
-7.812,-4.9114,1
-12.261,-5.024,1
-15.104,0.63094,1
-11.466,-4.7416,1
-15.029,-0.14531,1
-11.176,-5.2633,1
-12.678,-3.3395,1
-10.332,-4.9231,1
-10.862,-1.6017,1
-13.814,2.057,1
-11.146,-4.9057,1
-11.57,-0.19229,1
-14.242,0.56297,1
-7.7659,-4.8847,1
-11.857,-4.8593,1
-14.355,-0.49421,1
-14.178,0.16212,1
-13.191,-0.27241,1
-11.973,-0.47092,1
-14.315,-4.8035,1
-13.248,-4.1356,1
-12.488,-0.19244,1
-9.2488,-5.0027,1
-13.559,-0.062304,1
-13.339,-4.2542,1
-12.72,-3.1118,1
-13.405,-0.029659,1
-13.1,-4.5059,1
-10.14,-1.1861,1
-14.731,1.3116,1
-10.65,-0.4033,1
-8.0439,-4.7552,1
-14.22,-0.29363,1
-13.436,-3.9478,1
-13.701,2.3497,1
-10.059,-4.9912,1
-10.492,4.1424,1
-10.973,4.0903,1
-11.168,-1.904,1
-13.504,-3.9852,1
-12.804,2.5588,1
-13.24,-3.2201,1
-12.951,2.7239,1
-13.039,-4.2132,1
-13.414,-4.7227,1
-14.277,0.53658,1
-12.625,-3.1182,1
-7.3711,-4.6495,1
-8.452,-0.11933,1
-11.4,-1.9238,1
-11.371,-4.6148,1
-14.455,1.738,1
-13.328,-4.7189,1
-12.042,3.3942,1
-12.7,-0.069323,1
-12.429,-3.1116,1
-14.639,0.20305,1
-14.68,0.2652,1
-11.087,-5.2125,1
-13.109,-3.3443,1
-12.135,-4.8067,1
-13.183,-3.3616,1
-6.642,-4.7725,1
-12.506,-2.9868,1
-11.008,3.9301,1
-8.2818,-4.9054,1
-14.515,0.25432,1
-14.744,0.2693,1
-8.5225,-4.9592,1
-11.289,-2.1117,1
-10.099,-5.0544,1
-10.31,-4.9353,1
-13.009,-4.9134,1
-11.994,-5.0405,1
-15.531,0.37471,1
-13.289,-3.6199,1
-9.3128,-0.18442,1
-13.19,-0.26412,1
-13.229,2.4605,1
-9.9912,-4.8754,1
-13.977,1.5555,1
-14.091,1.7334,1
-10.573,-1.4286,1
-15.313,-0.23336,1
-10.93,-1.7379,1
-15.102,0.57715,1
-13.928,2.2944,1
-6.8608,-4.7557,1
-12.845,-5.02,1
-10.556,-0.41169,1
-8.8414,-4.9364,1
-10.507,-1.4176,1
-12.661,2.739,1
-15.325,0.58203,1
-14.144,0.062375,1
-11.849,-2.4912,1
-10.554,-5.0692,1
-7.3147,-4.958,1
-10.456,-1.3073,1
-13.561,-0.28307,1
-8.7329,-0.29855,1
-14.039,-0.42689,1
-14.974,0.26255,1
-10.246,-1.1604,1
-11.75,-0.36993,1
-12.07,-2.6283,1
-11.18,-0.37353,1
-11.751,-2.1856,1
-10.052,4.4996,1
-9.9019,-4.9093,1
-11.853,-4.9907,1
-8.6788,-0.2111,1
-13.164,2.5221,1
-9.4979,-4.8174,1
-14.489,0.71477,1
-12.843,-4.8015,1
-9.0215,-0.50332,1
-13.352,-4.0891,1
-12.543,-0.13042,1
-11.101,-5.146,1
-14.516,0.71242,1
-11.972,-0.18237,1
-11.314,3.7933,1
-12.289,-4.9556,1
-12.794,-4.7482,1
-12.127,-2.4822,1
-13.279,-4.1923,1
-13.16,-4.18,1
-14.839,0.64012,1
-13.772,-0.16158,1
-9.199,-5.2132,1
-10.285,-0.31619,1
-12.926,-4.7508,1
-14.051,-0.1337,1
-9.9086,-1.1728,1
-12.461,-5.0679,1
-14.402,-0.06555,1
-11.829,-0.075204,1
-10.429,4.2472,1
-13.814,0.25071,1
-14.326,1.2444,1
-12.732,-2.9237,1
-14.005,1.9052,1
-13.072,-0.38344,1
-6.9818,-4.8511,1
-12.735,-4.0861,1
-9.8457,-0.10199,1
-12.744,-3.3153,1
-11.432,-0.16749,1
-13.94,-0.19487,1
-14.371,1.2176,1
-14.124,-0.14053,1
-12.155,-0.21218,1
-10.222,4.3382,1
-8.3852,-4.9854,1
-15.146,0.19659,1
-11.747,-2.3224,1
-10.757,-1.7371,1
-14.815,0.73672,1
-9.6723,4.5936,1
-13.972,1.9911,1
-7.6889,-4.8187,1
-10.735,-0.33753,1
-14.711,1.1255,1
-8.3075,-0.049746,1
-13.309,-0.38474,1
-14.982,0.57009,1
-11.953,-0.36286,1
-13.241,-3.5944,1
-11.013,-1.8063,1
-13.821,-0.33904,1
-13.985,2.0923,1
-11.558,3.7016,1
-13.356,2.0728,1
-15.308,0.74308,1
-8.2329,-0.03406,1
-13.605,-4.4863,1
-13.127,-4.6368,1
-13.652,-0.042586,1
-15.272,0.4633,1
-12.885,2.7533,1
-9.0503,-0.17908,1
-11.979,-4.8954,1
-11.914,3.5046,1
-6.4638,-4.5052,1
-12.956,-3.6233,1
-13.217,-4.8562,1
-11.645,3.6553,1
-12.967,0.020243,1
-12.155,-2.2501,1
-11.055,3.8982,1
-10.865,-0.12002,1
-13.55,-4.1673,1
-10.516,-1.3603,1
-10.012,-1.0116,1
-11.681,-4.9657,1
-14.4,1.7898,1
-12.679,2.586,1
-9.6412,-0.93445,1
-12.791,-0.19216,1
-12.958,2.7524,1
-13.82,-0.15743,1
-10.028,-5.1598,1
-11.55,-2.1391,1
-13.409,-0.5641,1
-10.709,4.1333,1
-12.495,2.8355,1
-12.731,2.9407,1
-11.454,-0.13214,1
-8.1461,0.072722,1
-14.313,-0.16817,1
-12.995,-4.7581,1
-12.528,-4.1153,1
-11.732,-0.26034,1
-8.1857,-4.9358,1
-12.228,2.8786,1
-14.865,0.84638,1
-13.584,-0.62244,1
-11.863,-2.3776,1
-12.699,-4.8347,1
-13.047,-4.4283,1
-10.524,4.2488,1
-12.563,-5.1811,1
-13.076,-3.4847,1
-12.253,3.1352,1
-13.419,-4.278,1
-11.914,-0.26621,1
-13.023,-3.4375,1
-11.575,-0.22594,1
-13.906,0.078953,1
-13.498,1.8321,1
-12.811,2.7064,1
-14.111,-4.3762,1
-10.683,-1.4402,1
-9.0131,-0.078999,1
-12.721,-2.9879,1
-12.797,-3.7444,1
-13.883,-0.21674,1
-10.513,4.1299,1
-15.226,0.80033,1
-13.368,-4.1066,1
-12.882,-3.1144,1
-13.897,-4.2388,1
-13.983,1.7408,1
-15.369,0.93827,1
-12.392,-4.7798,1
-13.424,2.5458,1
-9.2097,-5.0853,1
-9.76,-1.0944,1
-13.779,-4.4634,1
-11.323,-2.0925,1
-13.277,-0.43286,1
-11.818,-0.20809,1
-13.023,2.3428,1
-13.168,-0.041357,1
-9.2402,-5.013,1
-7.7329,-4.9804,1
-13.057,2.6957,1
-13.553,2.1459,1
-9.5374,-4.9115,1
-11.688,-2.4948,1
-14.218,1.2636,1
-14.224,1.2186,1
-8.65,-0.39796,1
-10.426,-1.2812,1
-13.668,2.2068,1
-7.6689,0.15703,1
-13.437,2.1461,1
-13.141,-4.5708,1
-13.923,0.12295,1
-8.1691,0.0441,1
-11.072,-1.8892,1
-14.032,0.80588,1
-7.6343,-4.7652,1
-10.975,-0.19647,1
-12.091,-0.2806,1
-13.223,-4.3597,1
-13.387,-3.757,1
-10.876,-4.9293,1
-13.786,-4.0623,1
-8.2571,-0.08553,1
-13.738,2.0384,1
-13.96,1.5363,1
-12.615,-2.9133,1
-12.314,3.18,1
-12.734,-4.8125,1
-15,1.2249,1
-9.4064,-0.1259,1
-12.772,-4.4701,1
-9.1715,-4.9363,1
-14.691,1.5932,1
-12.768,-3.1647,1
-8.4911,-0.3595,1
-7.57,-4.8936,1
-12.935,-4.797,1
-9.6565,4.7394,1
-11.478,3.5966,1
-14.767,0.54662,1
-8.7012,-4.8547,1
-9.5565,-0.97804,1
-10.729,-1.7108,1
-12.221,-4.7538,1
-12.73,-0.24733,1
-11.118,-4.9178,1
-13.74,1.857,1
-15.255,0.47347,1
-10.297,-5.0342,1
-8.1553,-5.0417,1
-15.061,0.81019,1
-13.794,2.5118,1
-10.844,-1.9517,1
-10.357,-1.3937,1
-14.745,0.31769,1
-7.7504,0.13011,1
-11.239,-0.28707,1
-12.732,-3.0822,1
-13.016,-3.2486,1
-9.0374,-0.46853,1
-10.213,-5.1131,1
-11.633,-2.098,1
-13.173,-3.3411,1
-13.037,2.7392,1
-10.04,-1.2951,1
-10.067,-1.3112,1
-11.657,-4.5254,1
-12.476,-4.5961,1
-10.264,4.4899,1
-12.811,-0.37484,1
-14.6,0.85266,1
-12.203,-4.8994,1
-10.33,-0.28392,1
-10.277,-0.45346,1
-12.26,-0.33786,1
-14.276,-0.054112,1
-7.6421,-4.9833,1
-13.63,-4.0559,1
-7.931,-4.9711,1
-9.3818,-5.083,1
-13.54,-4.407,1
-10.943,-1.8681,1
-11.535,3.6318,1
-9.8813,-0.94784,1
-14.594,-0.22837,1
-12.417,-2.6376,1
-11.003,-1.671,1
-10.811,-1.5817,1
-11.915,-5.1183,1
-13.42,-4.1308,1
-14.758,0.87766,1
-13.524,-4.3019,1
-15.157,0.43273,1
-12.592,-4.8455,1
-8.7584,-0.31451,1
-9.3376,-0.78912,1
-10.761,4.2164,1
-10.475,-1.5757,1
-12.094,-4.6822,1
-14.3,0.19027,1
-11.095,3.9705,1
-12.046,3.3123,1
-14.288,-0.087108,1
-12.059,-2.6383,1
-12.48,-4.3603,1
-14.339,1.2312,1
-8.3331,-4.9029,1
-11.778,-2.5033,1
-10.455,-4.9419,1
-12.838,-2.7815,1
-11.864,-2.2547,1
-13.325,-3.181,1
-7.8793,0.05825,1
-7.6287,-4.7853,1
-9.143,-0.58174,1
-9.9201,4.6622,1
-10.125,-5.1612,1
-12.029,-0.36936,1
-11.135,-1.8326,1
-13.441,2.6025,1
-13.027,-3.2979,1
-13.572,-3.8888,1
-9.1704,-0.16862,1
-11.207,-5.2205,1
-9.4641,-4.9995,1
-12.977,-4.5313,1
-9.483,-0.84863,1
-14.363,0.32821,1
-13.246,-4.5765,1
-12.645,-0.38994,1
-12.135,-4.9253,1
-14.706,0.72213,1
-12.408,-2.7718,1
-13.26,-0.25167,1
-15.067,0.86557,1
-8.9302,-4.9441,1
-14.524,1.0059,1
-6.5962,-4.7145,1
-13.095,-4.1565,1
-15.537,0.43381,1
-14.07,0.097022,1
-10.988,-5.0453,1
-11.955,-0.14207,1
-10.734,4.1612,1
-13.897,1.6426,1
-10.744,-5.1491,1
-6.6305,-4.623,1
-14.777,1.0155,1
-14.646,1.059,1
-11.948,-4.5564,1
-13.468,0.24568,1
-9.9267,-0.17894,1
-14.77,1.3999,1
-12.528,-3.2081,1
-10.658,-5.2056,1
-14.771,1.1808,1
-14.079,1.7875,1
-11.055,-1.746,1
-13.116,-4.4127,1
-9.2242,-0.73972,1
-11.294,-1.9135,1
-11.326,-0.097632,1
-9.993,-1.0039,1
-12.562,-4.2798,1
-12.043,-5.0287,1
-14.366,-0.14656,1
-12.145,-2.595,1
-12.758,-0.41243,1
-14.342,0.092724,1
-12.729,-0.35764,1
-13.679,-4.61,1
-13.703,-4.8683,1
-10.935,-1.8722,1
-8.087,-4.8988,1
-14.537,0.20023,1
-12.75,-0.29661,1
-10.309,-0.31027,1
-12.76,-4.0381,1
-9.9389,-4.8704,1
-11.518,-2.3119,1
-14.065,1.8922,1
-13.927,-0.43817,1
-12.95,-3.43,1
-14.922,0.83767,1
-13.396,-4.5014,1
-13.47,-0.11894,1
-14.398,1.4948,1
-13.39,2.6539,1
-7.3162,-4.9564,1
-12.621,-5.2047,1
-8.8566,-0.38957,1
-10.837,-5.0422,1
-12.51,-0.30341,1
-8.9081,-0.1083,1
-12.106,3.4136,1
-13.574,-4.2322,1
-10.106,-1.0349,1
-9.8507,-5.0772,1
-12.815,-2.755,1
-12.149,-2.4101,1
-8.4768,-0.074721,1
-13.922,-4.7324,1
-10.526,4.2485,1
-12.628,-0.39097,1
-9.0386,-4.9544,1
-13.316,-3.4249,1
-12.314,-0.35333,1
-15.035,0.79708,1
-13.221,2.4285,1
-11.958,-0.43453,1
-14.735,0.36023,1
-9.6695,-0.91818,1
-10.211,-1.1178,1
-13.562,-4.5716,1
-9.8682,-4.9904,1
-9.9788,-4.9451,1
-14.791,0.18919,1
-14.875,1.1449,1
-9.2871,-0.14029,1
-11.012,-1.7486,1
-13.5,-4.6524,1
-9.3147,-0.15984,1
-15.016,0.57189,1
-14.156,1.5613,1
-12.227,-4.8738,1
-13.056,-3.5955,1
-15.345,0.49121,1
-12.353,-3.0471,1
-10.469,-1.4126,1
-11.651,-4.8992,1
-11.892,-0.40023,1
-11.429,-4.8889,1
-12.828,2.6586,1
-13.421,-4.8394,1
-13.438,-0.1459,1
-14.695,0.88642,1
-15.257,0.09418,1
-13.79,1.6516,1
-10.812,-1.5754,1
-12.346,-4.8242,1
-13.708,-0.13656,1
-13.552,-3.5381,1
-15.139,0.32479,1
-7.3776,-4.8709,1
-11.652,-2.2164,1
-14.131,1.7972,1
-8.8813,-0.19323,1
-14.186,-0.118,1
-8.56,-4.791,1
-14.293,-0.1061,1
-13.005,-4.4052,1
-9.089,-0.14403,1
-8.3491,-0.11324,1
-13.881,-4.237,1
-13.325,-3.6968,1
-9.0335,-4.9347,1
-12.701,2.507,1
-7.2581,-4.8312,1
-8.2955,0.010341,1
-11.717,-2.2047,1
-11.786,-2.3604,1
-14.01,-0.28562,1
-10.373,-1.1807,1
-14.996,0.31261,1
-10.244,4.4606,1
-12.977,-3.7259,1
-9.7013,4.7167,1
-14.083,1.4327,1
-9.9322,4.6008,1
-14.729,0.93939,1
-14.571,1.4839,1
-14.106,1.5039,1
-12.501,-0.27696,1
-13.953,-0.38736,1
-14.563,0.016194,1
-6.3595,-4.649,1
-13.256,-4.6651,1
-9.586,-0.15968,1
-10.73,-0.12911,1
-10.73,4.0566,1
-14.151,-0.34044,1
-14.557,1.069,1
-12.28,-3.119,1
-11.956,-2.4569,1
-14.101,0.74513,1
-9.9835,-1.0854,1
-10.541,-1.6231,1
-11.717,-4.694,1
-10.701,-5.0394,1
-12.21,3.0237,1
-10.938,-1.7951,1
-12.719,2.8974,1
-11.992,-0.061135,1
-7.8571,-4.8974,1
-15.054,0.9243,1
-14.353,1.5647,1
-9.7742,-0.92559,1
-12.571,3.1197,1
-13.127,-0.38538,1
-9.1339,-0.75222,1
-8.4634,0.083338,1
-12.529,-4.5943,1
-11.658,-2.0734,1
-13.018,-3.3533,1
-12.491,-0.13701,1
-14.689,0.25385,1
-10.091,-5.1767,1
-9.6122,-1.0659,1
-11.501,-0.22993,1
-7.9839,-0.069427,1
-9.7403,-5.0855,1
-9.0618,-0.62895,1
-10.294,4.3935,1
-7.9463,-4.8328,1
-12.135,-2.8153,1
-14.339,0.038951,1
-13.839,1.5326,1
-14.591,1.8164,1
-8.8829,-0.45265,1
-13.258,2.457,1
-11.362,-1.8666,1
-9.5296,-5.0777,1
-11.905,3.4623,1
-9.9562,4.518,1
-13.173,-4.8319,1
-13.379,-3.9462,1
-11.825,-0.12017,1
-12.066,-0.41292,1
-11.357,-2.1548,1
-13.974,-0.33088,1
-10.679,4.1793,1
-9.5994,-0.79978,1
-12.164,-3.0379,1
-9.7312,-5.1085,1
-14.646,0.86881,1
-13.241,2.7245,1
-12.295,-2.8949,1
-11.421,-5.0676,1
-15.593,-0.091429,1
-10.653,-1.6724,1
-13.035,-3.6378,1
-14.084,0.28813,1
-13.778,2.0712,1
-10.758,4.1466,1
-11.338,-5.2052,1
-14.314,-4.5125,1
-13.043,2.6977,1
-12.483,-4.693,1
-13.129,-3.8026,1
-11.632,-2.4231,1
-14.366,1.1623,1
-9.6538,-5.0446,1
-13.118,-0.19254,1
-15.133,0.70863,1
-15.131,1.06,1
-12.859,-4.6089,1
-10.431,-5.1108,1
-11.411,3.7871,1
-13.217,-3.5718,1
-14.01,-0.1124,1
-12.96,-4.8306,1
-6.5839,-4.7467,1
-13.298,-3.156,1
-9.3721,-5.1451,1
-12.081,3.308,1
-9.4311,-0.081586,1
-15.153,0.60686,1
-13.363,-0.28695,1
-13.488,2.0624,1
-14.53,0.94429,1
-15.475,0.6016,1
-12.614,-4.308,1
-8.5776,-0.33873,1
-13.07,2.6669,1
-12.39,-4.8232,1
-9.2684,-4.9108,1
-8.3555,-0.03648,1
-12.966,0.048779,1
-13.261,-3.5952,1
-11.414,-4.7979,1
-11.856,-2.3911,1
-9.9257,-0.20512,1
-11.39,-4.9249,1
-12.43,-4.7626,1
-13.95,-0.063585,1
-14.488,0.46078,1
-12.861,-0.29378,1
-14.307,-0.36831,1
-9.0612,-5.015,1
-13.238,-3.6027,1
-12.8,-4.267,1
-10.08,-1.175,1
-13.912,-0.41189,1
-13.148,2.8481,1
-10.225,4.5418,1
-14.635,1.2175,1
-13.766,-3.6611,1
-9.5379,-4.8442,1
-11.804,-5.093,1
-14.722,0.27437,1
-8.5252,-0.056147,1
-7.9507,-4.9508,1
-7.9647,-4.805,1
-12.708,-2.8678,1
-14.476,1.4825,1
-12.767,-3.1862,1
-11.76,-0.37449,1
-7.5402,-4.9929,1
-12.272,-5.0407,1
-10.294,-0.3699,1
-14.763,0.0076609,1
-13.874,0.7513,1
-12.348,-4.7565,1
-13.21,-3.2634,1
-14.459,0.3395,1
-10.187,-1.3106,1
-12.661,-3.115,1
-10.331,-5.061,1
-14.802,0.39378,1
-10.396,4.2834,1
-13.495,-4.7539,1
-14.349,0.73348,1
-8.6808,0.03955,1
-11.651,-5.0975,1
-9.0562,-0.11523,1
-11.016,3.9759,1
-6.5395,-4.6815,1
-7.9916,-0.17906,1
-13.613,-0.10461,1
-11.987,-5.0377,1
-13.355,-0.15415,1
-11.059,-5.237,1
-12.211,-2.759,1
-14.135,0.00378,1
-13.453,-4.4209,1
-14.618,0.12844,1
-11.033,-1.9472,1
-10.784,-1.593,1
-13.752,-0.14284,1
-9.4541,-0.74706,1
-14.476,0.08798,1
-10.567,-1.3336,1
-8.7068,-0.11241,1
-12.023,-2.5328,1
-14.868,1.087,1
-13.521,-4.5726,1
-13.055,-4.5441,1
-13.448,2.1504,1
-13.46,-0.032519,1
-13.141,-3.538,1
-12.994,2.6508,1
-9.5622,-0.21808,1
-14.053,-0.12996,1
-11.918,3.5663,1
-10.108,-4.8453,1
-15.016,0.241,1
-12.474,-0.53606,1
-14.439,0.74047,1
-13.899,-4.5342,1
-14.597,0.55732,1
-15.617,0.20717,1
-14.412,0.02814,1
-8.8647,0.016324,1
-15.456,0.33284,1
-9.6698,4.6398,1
-12.493,-2.9626,1
-14.762,0.076332,1
-14.332,1.0348,1
-9.5663,-0.17328,1
-14.573,0.6596,1
-13.163,-4.6946,1
-15.163,0.11036,1
-11.42,-2.1186,1
-11.505,3.5171,1
-13.335,-4.5325,1
-14.31,1.441,1
-14.272,1.818,1
-12.82,-3.1848,1
-12.438,-4.9754,1
-11.747,-0.35649,1
-13.067,-3.6304,1
-10.244,-4.9653,1
-11.533,-2.2457,1
-9.5698,-0.29776,1
-15.467,1.118,1
-7.616,-4.7053,1
-13.895,-0.39928,1
-14.292,-0.019821,1
-13.298,-4.9284,1
-13.972,2.0266,1
-10.441,-1.2731,1
-14.155,0.40868,1
-10.555,-0.21141,1
-13.71,-0.093504,1
-14.337,1.2825,1
-12.307,-2.8207,1
-6.4398,-4.6889,1
-14.045,0.1828,1
-12.777,2.9666,1
-11.24,-1.8563,1
-8.9412,-4.9148,1
-12.054,3.0912,1
-11.394,-5.0607,1
-11.311,-0.1681,1
-10.948,4.0555,1
-13.549,-4.6455,1
-13.829,0.10854,1
-9.9637,-0.29098,1
-14.962,-0.19514,1
-11.695,-2.2554,1
